SampleID,Replicate,Acipenser,Anatidae,Anserinae,Aythya,Balaenoptera.physalus,Batrachoseps.attenuatus,Bos.taurus,Brevoortia,Buteo,Cairina.moschata,Capra.hircus,Catharus,Cavia.porcellus,Chanos.chanos,Clupeidae,Columbidae,Corvus,Cyprinus.carpio,Didelphis.virginiana,Engraulis,Felis.catus,Fulica.americana,Gadus.morhua,Gallus.gallus,Junco.hyemalis,Lithobates.catesbeianus,Mephitis.mephitis,Merluccius,Microtus.californicus,Morone.chrysops,Mus.musculus,Neotamias,Numida.meleagris,Oncorhynchus,Oryctolagus.cuniculus,Otospermophilus.beecheyi,Ovis.aries,Passer.domesticus,Passeriformes,Peromyscus,Plestiodon.skiltonianus,Procyon.lotor,Psaltriparus.minimus,Rattus.norvegicus,Rattus.rattus,Salmo.salar,Scapanus.latimanus,Sciurus.carolinensis,Sebastes,Sorex,Sturnus.vulgaris,Sus.scrofa,Sylvilagus.bachmani,Thomomys.bottae,Tilapia,Trochilidae,Turdus.migratorius,Tyto.alba,Zalophus.californianus
S21_0175,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298630137,0,0,0,0,0,0,0.473972603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038356164,0,0,0,0,0.189041096,0,0
S21_0179,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.896966384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011478546,0,0.09155507,0,0,0,0,0
S21_0181,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991857394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008142606,0,0,0,0,0,0,0
S21_0183,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677261614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322738386,0,0,0,0,0,0,0
S21_1092,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166441244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833558756,0,0,0,0,0
S21_1095,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022597895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030188028,0,0,0,0,0,0,0,0,0,0,0,0.947214076,0,0,0,0,0
S21_1099,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_1103,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.551515152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139393939,0,0.309090909,0,0,0,0,0
S21_1111,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.785953497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030044972,0,0.184001531,0,0,0,0,0
S21_1113,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.980713033,0,0,0,0,0,0,0,0.005260082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006428989,0,0.007597896,0,0,0,0,0
S21_1117,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.792564178,0,0,0,0,0.011507819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195928002,0,0,0,0,0
S21_1119,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96152476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03847524,0,0,0,0,0
S21_1121,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008514851,0,0,0.991485149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_1125,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.721758486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175292154,0,0.10294936,0,0,0,0,0
S21_1127,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S21_1129,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994331066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005668934,0,0,0,0,0,0,0
S21_1131,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S21_1133,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102669405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032854209,0,0,0,0,0,0,0,0,0,0,0,0.864476386,0,0,0,0,0
S21_1135,None,0,0.005144537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.498530132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006369427,0,0,0,0,0,0,0,0,0,0,0,0.489955904,0,0,0,0,0
S21_1137,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09478673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02685624,0,0,0,0,0,0,0,0,0,0.006319115,0,0.872037915,0,0,0,0,0
S21_1139,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0
S21_1143,None,0,0,0,0,0,0,0,0.011146497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345143312,0,0,0,0,0,0,0,0,0,0.005971338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006170382,0,0.631568471,0,0,0,0,0
S21_1149,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908867483,0,0,0,0,0,0,0.048955484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016648829,0,0.025528204,0,0,0,0,0
S21_1151,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200060716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589860352,0,0.210078931,0,0,0,0,0
S21_1153,None,0,0,0,0,0,0,0.025614489,0.013971539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.783441138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176972833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_1155,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.627615063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234309623,0,0.138075314,0,0,0,0,0
S21_1157,None,0,0.005415162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784424961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210159876,0,0,0,0,0
S21_1159,None,0,0.040547071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11946646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.839986468,0,0,0,0,0
S21_1161,None,0,0,0,0,0,0,0.095505618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439606742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008426966,0,0,0,0,0,0,0,0,0,0.27247191,0.155898876,0.028089888,0,0,0,0,0
S21_1163,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229456041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.770543959,0,0,0,0,0
S21_1165,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_1167,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656792646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081375553,0,0,0,0,0,0,0,0.167858359,0,0.093973442,0,0,0,0,0
S21_1169,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.917851501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031595577,0,0.050552923,0,0,0,0,0
S21_1171,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.903703704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016666667,0,0.07962963,0,0,0,0,0
S21_1173,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.968888889,0,0,0,0,0
S21_1177,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015137181,0,0,0,0,0.087038789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89782403,0,0,0,0,0
S21_1179,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047552448,0,0,0,0,0.166433566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.786013986,0,0,0,0,0
S21_1181,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.966101695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033898305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_1183,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994788473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005211527,0,0,0,0,0,0,0
S21_1185,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057402671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.942597329,0,0,0,0,0
S21_1187,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S21_1189,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.925256102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019349943,0,0.055393955,0,0,0,0,0
S21_1191,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019746377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024184783,0,0.956068841,0,0,0,0,0
S21_1193,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116120219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.883879781,0,0,0,0,0
S21_1195,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007559849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992440151,0,0,0,0,0
S21_1197,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414664822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086404226,0,0.498930952,0,0,0,0,0
S21_1208,None,0,0.019990111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101787102,0,0,0,0,0.10044501,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101292647,0,0,0,0,0,0,0,0,0,0.010807374,0.665677757,0,0,0,0,0
S21_1212,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067885117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.932114883,0,0,0,0,0
S21_1216,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983026874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016973126,0,0,0,0,0
S21_1217,None,0,0.06655574,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822795341,0,0,0,0,0,0,0,0.103161398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007487521,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_1218,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.855932203,0,0,0,0,0,0,0.018410286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12565751,0,0,0,0,0,0,0
S21_1219,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639338615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360661385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_1220,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030245747,0,0,0.060491493,0,0,0,0,0,0,0,0,0,0,0,0.90926276,0,0,0,0,0
S21_1221,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098687963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020821449,0,0,0,0,0,0,0,0,0,0,0,0,0,0.880490588,0,0,0,0,0
S21_1222,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990738699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009261301,0,0,0,0,0,0,0
S21_1223,None,0,0,0,0,0,0,0,0.035747021,0,0,0,0,0,0,0,0,0,0.187901008,0,0,0,0,0,0.648945921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127406049,0,0,0,0,0,0
S21_1224,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0
S21_1225,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.093617021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706382979,0,0,0,0,0
S21_1227,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S21_1228,None,0,0,0,0,0,0,0,0,0,0.142533937,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279788839,0,0,0,0,0.353695324,0,0,0,0,0,0,0,0,0,0,0,0,0.012066365,0,0,0,0,0,0,0,0,0,0.015837104,0,0.196078431,0,0,0,0,0
S21_1229,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612956811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317275748,0,0,0,0,0,0,0,0,0,0,0,0,0.069767442,0,0,0,0,0,0,0
S21_1230,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382037534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033914209,0,0.584048257,0,0,0,0,0
S21_1231,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75619296,0,0,0,0,0.007985658,0,0.088820078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147001304,0,0,0,0,0
S21_1232,None,0,0.325342466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25890411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415753425,0,0,0,0,0,0,0
S21_1234,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011123471,0,0.988876529,0,0,0,0,0
S21_1235,None,0,0.036149826,0,0,0,0,0,0,0,0.033536585,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065766551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.864547038,0,0,0,0,0
S21_1236,None,0,0.06911858,0,0,0,0,0.005707039,0,0,0.086873811,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155358275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.682942295,0,0,0,0,0
S21_1238,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3140625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065625,0,0.6203125,0,0,0,0,0
S21_1239,None,0,0.238219895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039267016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201570681,0,0.520942408,0,0,0,0,0
S21_1240,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010507173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989492827,0,0,0,0,0
S21_1241,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016998828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111957796,0,0.871043376,0,0,0,0,0
S21_1242,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S21_1243,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.929402638,0,0,0,0,0,0,0,0,0,0,0,0.034910784,0,0,0,0.035686579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_1244,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_1270,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87628866,0.025773196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097938144,0,0,0,0,0
S21_1272,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016964286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545535714,0,0,0,0,0,0,0,0,0,0,0,0,0.183035714,0.205357143,0.049107143,0,0,0,0,0
S21_1273,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032346869,0,0,0,0,0.126634549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.841018582,0,0,0,0,0
S21_1274,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015994437,0,0,0,0,0,0,0.366481224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025730181,0,0,0,0,0,0,0,0,0,0,0,0,0.015994437,0,0.575799722,0,0,0,0,0
S21_1280,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.819787986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180212014,0,0,0,0,0,0,0
S21_1282,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756756757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243243243,0,0,0,0,0
S21_1284,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542012927,0,0,0,0,0,0,0.033240997,0,0,0,0,0,0,0.111726685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313019391,0,0,0,0,0
S21_1286,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80952381,0,0,0,0,0
S21_1287,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235908142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014613779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.749478079,0,0,0,0,0
S21_1291,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242703533,0,0,0,0,0,0,0,0,0,0,0,0,0.007680492,0,0,0,0,0,0,0,0,0,0,0,0.749615975,0,0,0,0,0
S21_1292,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050505051,0,0,0,0,0,0,0,0.455387205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154040404,0,0.34006734,0,0,0,0,0
S21_1293,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069042316,0,0,0,0,0,0,0,0.084632517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213808463,0,0.632516704,0,0,0,0,0
S21_1295,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_1296,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086836283,0,0,0,0,0,0,0,0.246681416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005530973,0,0,0,0,0,0.660951327,0,0,0,0,0,0,0
S21_1297,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.968181818,0,0,0,0,0
S21_1298,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.740813648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259186352,0,0,0,0,0
S21_1299,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.864179645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135820355,0,0,0,0,0,0,0
S21_1301,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088383838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.911616162,0,0,0,0,0
S21_1302,None,0.072362685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.685265911,0,0,0,0,0,0.028770706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20836966,0,0.005231037,0,0,0,0,0
S21_1303,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438348416,0,0,0,0,0,0,0,0.201357466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074660633,0,0,0,0,0,0.277149321,0,0.008484163,0,0,0,0,0
S21_1307,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0
S21_1310,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.716528926,0,0,0,0,0,0,0,0.070247934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170247934,0,0,0,0,0.042975207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_1312,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120567376,0,0,0,0,0,0,0,0.475177305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312056738,0,0,0,0,0,0,0,0.092198582,0,0,0,0,0,0,0
S21_1314,None,0,0,0,0,0,0,0.005955108,0,0,0,0,0,0,0,0,0.884104443,0,0,0,0,0,0,0,0.006413193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103527256,0,0,0,0,0,0,0,0,0,0,0,0,0
